title,mixed fandom,ships,characters,hits,kudos,published,Deku,Bakugo,Deku & Bakugo,Aizawa,Prez Mic,Aizawa & Prez Mic,Aizawa & Deku,Enjiro,Bakugo & Kirishima,Shoto,Deku & Shoto,Dabi,Hawks,Dabi & Hawks,Uraraka,Deku & Uraraka,All Might,Deku & All Might,Class,Deku & Class,Denki,Shinsou,Denki & Shinsou,Deku & Shinsou,Reader,Bakugo & Reader,Bakugo & Shoto,Deku & Prez Mic,Mina,Kirashima,Mina & Kirashima,Jirou,Jirou & Denki,Shigaraki Tomura,Deku & Shigaraki Tomura,Aizawa & Shinsou,Nedzu,Deku & Nedzu,Deku & Reader
boys in the band,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Dabi | Todoroki Touya/Shigaraki Tomura | Shimura Tenko'],"['Dabi | Todoroki Touya', 'Shigaraki Tomura | Shimura Tenko']",324,48.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Check (Make Your Move) (OLD, BEING REWRITTEN)",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Toga Himiko', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic']","['Midoriya Izuku', 'Ashido Mina', 'Toga Himiko', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Sensei | All For One']",2840,135.0,2023-03-30,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I’m Running (With the Wolves),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Inko & Midoriya Izuku', 'Midoriya Izuku & Shigaraki Tomura | Shimura Tenko', 'Midoriya Izuku & Toga Himiko', 'Midoriya Izuku & Sensei | All For One', 'Kurogiri & Shigaraki Tomura | Shimura Tenko', 'Kurogiri & Midoriya Izuku']","['Midoriya Izuku', 'Midoriya Inko', 'Toga Himiko', 'Sensei | All For One', 'Shigaraki Tomura | Shimura Tenko', 'Kurogiri (My Hero Academia)', 'Tsukauchi Naomasa', 'Sako Atsuhiro | Mr. Compress']",405,47.0,2023-03-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
One last time,['Fandoms:\nMy Hero Academia'],['BakuDeku - Relationship'],"['bakugo', 'Deku', 'izuku', 'Mina', 'mineta', 'All Might', 'kirishuma', 'Todoroki', 'Sero - Character', 'Iida Tenya']",49,2.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paxton's Goretober: Multi-fandom,"[""Fandoms:\n天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù, 天官赐福 | Heaven Official's Blessing (Cartoon), 天官赐福 | Heaven Official's Blessing (Webcomic), 原神 | Genshin Impact (Video Game), 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), Voltron: Legendary Defender, 鬼滅の刃 | Demon Slayer: Kimetsu no Yaiba (Anime), 鬼滅の刃 | Demon Slayer: Kimetsu no Yaiba (Manga), Percy Jackson and the Olympians - Rick Riordan, Percy Jackson & The Olympians (Movies), percy jackson - Fandom""]","['Huā Chéng/Xiè Lián (Tiān Guān Cì Fú)', 'E-Ming & Hua Cheng & Xie Lian (Tiān Guān Cì Fú)', 'Xiao | Alatus/Ying | Lumine (Genshin Impact)', 'Aizawa Shouta | Eraserhead & Class 1-A', 'Keith & Shiro (Voltron)', 'Dabi | Todoroki Touya/Takami Keigo | Hawks', 'Nico di Angelo & Percy Jackson']",[],228,6.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The New Normal,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Yaoyorozu Momo', 'Bakugou Katsuki/Uraraka Ochako', 'Jirou Kyouka/Kaminari Denki', 'Midoriya Inko/Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead/Usagiyama Rumi | Miruko', 'Asui Tsuyu/Original Male Character(s)']","['Midoriya Izuku', 'Midoriya Inko', 'Yaoyorozu Momo', ""Yaoyorozu Momo's Family"", 'Yagi Toshinori | All Might', 'Bakugou Katsuki', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Uraraka Ochako', ""Uraraka Ochako's Parents"", 'Kirishima Eijirou', ""Kirishima Eijirou's Parents"", 'Iida Tenya', 'Todoroki Shouto', 'Todoroki Enji | Endeavor', 'Kaminari Denki', 'Jirou Kyouka', 'Mineta Minoru', 'Sensei | All For One', 'Shigaraki Tomura | Shimura Tenko', 'Past One For All Users (My Hero Academia)', 'Various OCs of Mirrond (used with permission)']",11845,183.0,2023-03-30,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Home,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Bakugou Katsuki', 'Bakugou Katsuki & Midoriya Izuku']","['Aizawa Shouta | Eraserhead', 'Midoriya Izuku', 'Bakugou Katsuki', 'Yamada Hizashi | Present Mic']",8254,591.0,2023-03-30,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bury the Dead,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Nedzu', 'Aizawa Shouta & Kayama Nemuri & Midoriya Izuku & Yamada Hizashi']","['Midoriya Izuku', 'Nedzu (My Hero Academia)', 'Aizawa Shouta | Eraserhead']",1099,67.0,2023-03-30,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Ink Love,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Midoriya Izuku', 'Bakugou Katsuki/Todoroki Shouto']","['Bakugou Katsuki', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Midoriya Izuku', 'Todoroki Shouto', 'Original Child Character(s)', 'Kirishima Eijirou']",8257,306.0,2023-03-30,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Two-Leaf Clover,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Takami Keigo | Hawks/Reader'],"['Takami Keigo | Hawks', 'Kirishima Eijirou']",1342,91.0,2023-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Fractured Enigma,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['No Romantic Relationship(s)', 'Midoriya Izuku & Nedzu', 'Aizawa Shouta | Eraserhead & Nedzu', 'Hero Public Safety Commission & Midoriya Izuku']","['Midoriya Izuku', 'Nedzu (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Hero Public Safety Commission (My Hero Academia)']",293,46.0,2023-03-29,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
The MeiDori Support Company,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku/Todoroki Shouto', 'Kaminari Denki/Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic']","['Midoriya Izuku', 'Midoriya Hisashi', 'Hatsume Mei', 'Shinsou Hitoshi', 'Todoroki Shouto', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Kaminari Denki', 'Class 1-A (My Hero Academia)', 'Support Department (My Hero Academia)', 'Maijima Higari | Power Loader', 'Nedzu (My Hero Academia)']",2237,184.0,2023-03-30,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Brave New World,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku/Toogata Mirio', 'Bakugou Katsuki/Kirishima Eijirou', 'Aizawa Shouta | Eraserhead/Shirakumo Oboro/Yamada Hizashi | Present Mic', 'Todoroki Shouto/Yaoyorozu Momo', 'Eri/Izumi Kouta', 'Original Character(s)/Original Character(s)', 'Jirou Kyouka/Kaminari Denki', 'Aoyama Yuuga/Iida Tenya', 'Ashido Mina/Sero Hanta', 'Monoma Neito/Shinsou Hitoshi', 'Hagakure Tooru/Ojiro Mashirao', 'Asui Tsuyu/Uraraka Ochako', 'Shouji Mezou/Tokoyami Fumikage', 'Hatsume Mei/Melissa Shield', 'Mizushima Masaki | Manual/Sakamata Kuugo | Gang Orca/Original Character(s)', 'Mustard/Tetsutetsu Tetsutetsu', 'Iida Tensei | Ingenium/Todoroki Fuyumi', 'Satou Rikidou/Original Male Character(s)', 'Shindou You/Todoroki Natsuo', 'Dabi | Todoroki Touya/Takami Keigo | Hawks', 'Bubaigawara Jin | Twice/Toga Himiko']","['Midoriya Izuku', 'Toogata Mirio', 'Bakugou Katsuki', 'Kirishima Eijirou', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Shirakumo Oboro', 'Todoroki Shouto', 'Yaoyorozu Momo', 'Izumi Kouta', 'Eri (My Hero Academia)', 'Shimano Katsuma', 'Shimano Mahoro', 'Tamashiro (My Hero Academia)', 'Kaminari Denki', 'Jirou Kyouka', 'Sakamata Kuugo | Gang Orca', 'Mizushima Masaki | Manual', 'Original Characters', 'Original Child Character(s)', 'Todoroki Fuyumi', 'Todoroki Natsuo', 'Tokage Setsuna', 'Satou Rikidou', 'Komori Kinoko', 'Toyomitsu Taishirou | Fat Gum', 'Melissa Shield', 'Toga Himiko', 'Mustard (My Hero Academia)', 'Pro Heroes (My Hero Academia)', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)']",171,1.0,2023-03-29,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
"Spoiler alert, Izuku dies in the end",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],"['Midoriya Izuku', 'Aizawa Shouta | Eraserhead']",51,2.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unhinging,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Kaminari Denki/Shinsou Hitoshi', 'Ashido Mina/Kirishima Eijirou', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Midoriya Izuku & Everyone', 'Aizawa Shouta | Eraserhead & Class 1-A']",[],19,,2023-03-29,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
MHA Final Arc Rewrite,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],"['Midoriya Izuku', 'Bakugou Katsuki', 'Todoroki Shouto', 'Shigaraki Tomura | Shimura Tenko', 'Yagi Toshinori | All Might', 'Todoroki Enji | Endeavor', 'Uraraka Ochako', 'Takami Keigo | Hawks', 'Iida Tenya', 'Dabi | Todoroki Touya', 'Toga Himiko', 'Kirishima Eijirou', 'Yaoyorozu Momo', 'Asui Tsuyu', 'Tokoyami Fumikage', 'Kaminari Denki', 'Jirou Kyouka', 'Shouji Mezou', 'Sero Hanta', 'Ashido Mina', 'Aoyama Yuuga', 'Hakamata Tsunagu | Best Jeanist', 'Usagiyama Rumi | Miruko', 'Mineta Minoru', 'Hagakure Tooru', 'Ojiro Mashirao', 'Satou Rikidou', 'Kouda Kouji', 'Iguchi Shuuichi | Spinner', 'Chikazoku Tomoyasu | Skeptic', 'Akaguro Chizome | Stain', 'Tsutsumi Kaina | Lady Nagant', 'Chisaki Kai | Overhaul', 'Sensei | All For One']",458,12.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renegade,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki/Midoriya Izuku', 'Bakugou Katsuki & Uraraka Ochako']","['Midoriya Izuku', 'Bakugou Katsuki', 'Bakugou Mitsuki', 'Midoriya Inko', 'Iida Tenya', 'Uraraka Ochako', 'Kaminari Denki', 'Kirishima Eijirou', 'Ashido Mina', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Takami Keigo | Hawks', 'Todoroki Enji | Endeavor', 'Todoroki Shouto', 'Tetsutetsu Tetsutetsu', 'Shindou You', 'Shinsou Hitoshi', 'Original Male Character(s)', 'Asui Tsuyu', 'Hakamata Tsunagu | Best Jeanist', 'Nezu', 'Eri (My Hero Academia)', 'Toogata Mirio', 'Mineta Minoru', 'Sero Hanta', 'Yaoyorozu Momo', 'Gran Torino (My Hero Academia)', 'Jirou Kyouka', 'Ojiro Mashirao', 'Izumi Kouta', 'Shuuzenji Chiyo | Recovery Girl', 'Ishiyama Ken | Cementoss']",1254,55.0,2023-03-30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardcaptor of Green,"[""Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia, Cardcaptor Sakura, Pet Shop of Horrors, Magic Knight Rayearth, Clamp Gakuen Tanteidan | Clamp School Detectives, Kuroshitsuji | Black Butler, Tokyo Mew Mew, Cat's Eye (Anime & Manga)""]","['Midoriya Izuku/Shigaraki Tomura | Shimura Tenko', 'Bakugou Katsuki & Midoriya Izuku', ""Midoriya Izuku & Midoriya Izuku's Family"", 'Keroberos | Cerberus & Midoriya Izuku', 'Spinel Sun & Midoriya Izuku']","['Midoriya Izuku', 'Midoriya Inko', 'Bakugou Katsuki', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Keroberos | Cerberus', 'Shigaraki Tomura | Shimura Tenko', 'Spinel Sun', 'Sakura Cards']",1776,56.0,2023-03-30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Truth,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Midoriya Izuku', 'Midoriya Izuku & Yagi Toshinori | All Might', 'Midoriya Izuku & Melissa Shield']","['Midoriya Izuku', 'Midoriya Inko', 'Bakugou Katsuki', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Other Character Tags to Be Added', 'M4 (Artificial Intelligence)', 'Yagi Toshinori | All Might', 'Melissa Shield', 'Original Characters', 'Class 1-A (My Hero Academia)', 'Hatsume Mei']",13142,257.0,2023-03-30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travesty of Two Hearts,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku/Reader', 'Class 1-A & Pro Heroes (My Hero Academia)']","['Midoriya Izuku', 'Bakugou Katsuki', 'Original Characters']",59,,2023-03-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Feathers and Time: A Tale of Family and Fate,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Takami Keigo | Hawks/Original Male Character(s)'],"['Original Male Character(s)', 'Original Character(s) - Character', 'Takami Keigo | Hawks', 'Todoroki Enji | Endeavor']",81,6.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Far From Home,"['Fandoms:\nDigimon - All Media Types, Digimon Tamers, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia']",[],"['Midoriya Izuku', 'Yagi Toshinori | All Might', 'U.A. Faculty (My Hero Academia)', 'U.A. Students (My Hero Academia)', 'Class 1-A (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Matsuda Takato | Takato Matsuki', 'Guilmon (Tamers)', 'Dukemon | Gallantmon (Tamers)', 'Nedzu (My Hero Academia)', 'Makino Ruki | Rika Nonaka', 'Lee Jianliang | Henry Wong', 'Akiyama Ryou | Ryo Akiyama', 'Shiota Hirokazu | Kazu Shioda', 'Kitagawa Kenta', 'Kaminari Denki', 'Uraraka Ochako', 'Yaoyorozu Momo', 'Jirou Kyouka', 'Iida Tenya', 'Pro Heroes (My Hero Academia)', 'Yamaki Mitsuo']",2688,123.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flight,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Dabi | Todoroki Touya & Todoroki Shouto'],"['Dabi | Todoroki Touya', 'Todoroki Shouto', 'Todoroki Enji | Endeavor']",236,28.0,2023-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spicy Curry,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki/Reader', 'Ashido Mina/Kirishima Eijirou', 'Jirou Kyouka/Kaminari Denki', 'Iida Tenya/Uraraka Ochako']","['Class 1-A (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Class 1-B (My Hero Academia)', 'League of Villains (My Hero Academia)']",77,,2023-03-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0
How Hard Can Hug a Ghost Be?,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Yamada Hizashi | Present Mic', 'Dabi | Todoroki Touya/Takami Keigo | Hawks', 'Iida Tenya/Uraraka Ochako', 'implied']","['Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Shinsou Hitoshi', 'Bakugou Katsuki', 'Kayama Nemuri | Midnight', 'Nedzu (My Hero Academia)', 'Todoroki Shouto', 'Dabi | Todoroki Touya', 'Takami Keigo | Hawks', 'Class 1-A (My Hero Academia)', 'Past One For All Users (My Hero Academia)', 'Usagiyama Rumi | Miruko', 'Uraraka Ochako', ""Uraraka Ochako's Mother""]",9174,352.0,2023-03-29,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thanks Red,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Utsushimi Camie', 'Midoriya Izuku/Todoroki Shouto', 'Bakugou Katsuki/Kirishima Eijirou', 'Kaminari Denki/Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Bakugou Masaru/Bakugou Mitsuki', 'Ashido Mina & Sero Hanta', 'Other Relationship Tags to Be Added']","['Bakugou Katsuki', 'Utsushimi Camie', ""Utsushimi Camie's Father"", ""Utsushimi Camie's Mother"", 'Bakugou Mitsuki', 'Bakugou Masaru', ""Bakugou Katsuki's Family"", ""Bakugou Katsuki's Parents"", 'Midoriya Izuku', ""Midoriya Izuku's Family"", 'Todoroki Shouto', 'Kaminari Denki', 'Shinsou Hitoshi', 'Ashido Mina', 'Sero Hanta', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic']",5321,236.0,2023-03-29,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
"Recovery is slow, achingly slow",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Kayama Nemuri | Midnight', 'Kayama Nemuri | Midnight & Yamada Hizashi | Present Mic']","['Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Kayama Nemuri | Midnight', 'Minor Characters', 'Original Characters']",747,36.0,2023-03-30,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerald Eyes and Ruby Butterflies,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), D.Gray-man (Anime & Manga)']","['Midoriya Izuku/Reader', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Reader', 'Yamada Hizashi | Present Mic & Reader', 'Aizawa Shouta | Eraserhead & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Eri']","['Midoriya Izuku', 'Uraraka Ochako', 'Iida Tenya', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Nezu', 'Allen Walker', 'Kanda Yuu', 'Lenalee Lee', 'Komui Lee', 'Lavi (D.Gray-man)', 'Johnny Gill', 'Bakugou Katsuki', 'League of Villains (My Hero Academia)', 'Todoroki Shouto', 'Yagi Toshinori | All Might', 'Kayama Nemuri | Midnight']",396,16.0,2023-03-30,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Man of The Sea,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Akaguro Chizome | Stain/Reader'],"['Akaguro Chizome | Stain', 'Reader']",94,4.0,2023-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Make Your Mark in History,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Ashido Mina & Original Male Character'],"['Ashido Mina', 'Original Male Character']",22480,1667.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Wish You Were Here With Me,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Dabi | Todoroki Touya/Shigaraki Tomura | Shimura Tenko'],"['Dabi | Todoroki Touya', 'Shigaraki Tomura | Shimura Tenko']",106,11.0,2023-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I'd Burn the World for You,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Reader'],"['Bakugou Katsuki', 'Kirishima Eijirou', 'Kaminari Denki', 'Sero Hanta', 'Ashido Mina', 'Asui Tsuyu', 'Iida Tenya', 'Uraraka Ochako', 'Midoriya Izuku', 'Hagakure Tooru', 'Mineta Minoru', 'Yaoyorozu Momo', 'Tokoyami Fumikage', 'Yagi Toshinori | All Might', 'Takami Keigo | Hawks', 'Aizawa Shouta | Eraserhead', 'Todoroki Enji | Endeavor', 'Hakamata Tsunagu | Best Jeanist', 'Original Characters']",10674,485.0,2023-03-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Story idea anyone???,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],[],"['Midoriya Izuku', 'Bakugou Katsuki', 'Class 1-A (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Midoriya Inko', 'Yamada Hizashi | Present Mic', 'Shinsou Hitoshi', 'Chisaki Kai | Overhaul']",828,27.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Move broccoli boy! I'm now the protagonist! (What?!),"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), Dream SMP, Minecraft (Video Game)']","['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & TommyInnit (Video Blogging RPF)', 'TommyInnit (Video Blogging RPF) & Everyone']","['TommyInnit (Video Blogging RPF)', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Takami Keigo | Hawks', 'Nedzu (My Hero Academia)', 'Class 1-A (My Hero Academia)', 'Kayama Nemuri | Midnight', 'Iida Tensei | Ingenium', 'Yagi Toshinori | All Might', 'Tsukauchi Naomasa', 'Technoblade (Video Blogging RPF)', ""Technoblade's Chat (Video Blogging RPF)"", 'Phil Watson | Philza', 'Wilbur Soot', 'Clay | Dream (Video Blogging RPF)', 'League of Villains (My Hero Academia)', 'Sensei | All For One']",154,19.0,2023-03-30,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alone No More,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Kirishima Eijirou/Midoriya Izuku'],"['Kirishima Eijirou', 'Midoriya Izuku']",304,9.0,2023-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Weeks and 3 Days,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku']",1345,74.0,2023-03-30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
